industrial_demand_gwh,residential_demand_gwh,cost_diesel_eur_gwh,conventional_hydro_cap_gw,vapor_turbine_cap_gw,nuclear_cap_gw,cost_coal_eur_gwh,nonrenewable_waste_cap_gw,other_renewable_cap_gw,batteries_cap_gw,solar_thermal_cap_gw,solar_pv_cap_gw,run_of_river_hydro_cap_gw,wind_cap_gw,coal_cap_gw,diesel_cap_gw,combined_cycle_cap_gw,eu_ets_price_eur_tco2,cost_uranium_eur_gwh,renewable_waste_cap_gw,cost_gas_eur_gwh,pumped_hydro_pump_cap_gw,gas_turbine_cap_gw,pumped_hydro_turb_cap_gw,commercial_demand_gwh,cogeneration_cap_gw
0.19494254880050227,0.19494254880050227,-0.0895231459480748,-0.011979103313696634,-0.011588082197052346,-0.572373040622941,-0.004324479427046413,0.016164675625928528,0.6827600427212508,287.528912466536,1.5385388450300757,1.8678,0.013027162499848184,0.34958660119085244,-1.0,0.0029682069402080344,-0.05325562842787916,0.7455268767123756,-0.012388116755717117,0.0037205366289747663,-0.08570921182336129,0.703057610468893,-0.03574088151561305,1.0043680149555616,0.19494254880050227,-0.22075357034595167
0.1282598102560822,0.1282598102560822,1.049828928817968,-0.010511462792209806,0.08171422167332548,-0.3821620114328188,2.6337761039423273,-0.040116739530857655,0.5025470316050369,370.7729551992076,-0.1441,3.315945578631738,0.093128630976616,0.6998680704633091,-1.0,0.018503794440591925,-0.04777482592721683,4.219954631074566,-0.02815701886936521,0.030062166005373193,1.6321810984072924,0.3284693740158356,0.07192573396864682,0.46924196287976516,0.1282598102560822,-0.24375458662789032
0.20071302479817818,0.20071302479817818,-0.2268,-0.03726588494967959,0.04427203905787924,-0.6303,-0.42872949378070635,0.2040329097776045,0.4806,149.1003,2.3880999999999997,0.7032024146096395,0.013971674274009471,0.702779081454315,-1.0,-0.06345244714464067,-0.05893079156920056,0.6223525897946629,-0.04007162379195705,0.02479153420508226,-0.7734096303437917,0.6055193993149114,0.034829133427355975,0.8650277133070163,0.20071302479817818,-0.25118626803650557
0.16659603062043016,0.16659603062043016,0.5094,-0.08731548345995681,0.07541877331995989,-0.5167015198843687,1.132335247631809,-0.0010599875238771388,0.6688674693816922,224.1,-0.1441,4.076182476281398,0.02007604309222847,0.7534988664392901,-1.0,-0.02947601568915999,-0.09178643079941942,4.416031658819554,-0.015978854933117445,0.03394536155300633,1.8699079807636485,0.7846299999999998,-0.0386048758253905,1.1208999999999998,0.16659603062043016,-0.23888094983569846
0.1237822365760922,0.1237822365760922,-0.0143,0.02445455480379182,0.061552240477183384,-0.5904147371585895,0.7677999999999999,0.0156734509266896,0.5864910374234834,224.1,0.5503062102126625,2.5127214260202226,-0.03354087587976113,0.7840180227776443,-1.0,-0.03307300022977155,-0.06201647684452672,1.3978161453269962,0.03502258889198495,0.0364213978318132,-0.0072,0.319130609118114,-0.09330769498645577,0.45590087016873426,0.1237822365760922,-0.270187470248797
0.11792441697848065,0.11792441697848065,-0.5044105487742387,-0.01970842605366484,0.06944072067551818,-0.37979999999999997,-0.35521391541256075,-0.03917585684484684,0.8527576686454013,185.32214947170527,1.0334198225653526,2.2749591897729284,0.021038338996368044,0.4322144150459267,-1.0,-0.004534315238525347,-0.06169642597876959,0.739988705760883,0.03600072435342162,0.052823948564694224,-0.7466341137126298,0.6293851318313112,0.009266295711246023,0.8991216169018731,0.11792441697848065,-0.25436742260744777
0.11553073118571851,0.11553073118571851,-0.17451151577927557,0.002124563236756328,-0.03191155190976427,-0.37979999999999997,0.3101567679266094,-0.03766469284676263,0.5521360115316284,218.31122415621277,1.5807154302354691,1.0566009416776823,0.03600358437998323,1.0131000000000001,-1.0,-0.0035951615464323984,-0.0695716998691183,1.0521871208992475,0.05002068618675418,0.016275912935759418,-0.24248247339523576,0.38657724449054814,0.009693466288806412,0.5522532064150688,0.11553073118571851,-0.23729234692318113
0.18968090490033807,0.18968090490033807,-0.1926113293402144,-0.014845303601417737,-0.021071906892065645,-0.5383515557271469,0.16193010005153824,0.020189819041288713,0.47250000000000003,89.1,1.4503514396006163,0.825191649381132,-0.011981897295430729,0.3879420806175161,-1.0,0.028456829118752577,-0.04571499350260819,0.5836292305781424,0.06393153034296752,0.030109822984022108,-0.17979066995037243,0.6221216480219721,-0.10457803457801121,0.8887452114599602,0.18968090490033807,-0.2444640419364052
0.1528908588420546,0.1528908588420546,-0.24842278902096254,0.022327435531976757,0.007238493876777431,-0.4386067477372047,-0.7287930789568107,-0.04392650819630056,0.4806,397.5897134417577,1.2136288684429433,0.9227663934229099,0.03476667387824042,0.5536722762438528,-1.0,-0.04833222162256931,-0.06952151668260763,0.8396294952053586,-0.08062385341842566,0.01869191261160262,-0.7100934086630438,0.28800139279237513,-0.023163228430367985,0.41143056113196447,0.1528908588420546,-0.2407657573054555
0.057542415008348155,0.057542415008348155,-0.0143,-0.010215498774885557,-0.013214184220775669,-0.45381332053153695,0.7677999999999999,0.0462463913537437,0.799044000897195,224.1,2.3880999999999997,1.31143938928408,0.008005795451052683,1.1703171556020955,-1.0,0.0074505681728179165,-0.056864729872912134,1.6398027117050928,0.0033398325181568066,-0.02566598888239177,-0.6111913346392797,0.7279609835294842,-0.1161326205499115,1.0399442621849775,0.057542415008348155,-0.24611166875239687
