industrial_demand_gwh,residential_demand_gwh,cost_diesel_eur_gwh,conventional_hydro_cap_gw,vapor_turbine_cap_gw,nuclear_cap_gw,cost_coal_eur_gwh,nonrenewable_waste_cap_gw,other_renewable_cap_gw,batteries_cap_gw,solar_thermal_cap_gw,solar_pv_cap_gw,run_of_river_hydro_cap_gw,wind_cap_gw,coal_cap_gw,diesel_cap_gw,combined_cycle_cap_gw,eu_ets_price_eur_tco2,cost_uranium_eur_gwh,renewable_waste_cap_gw,cost_gas_eur_gwh,pumped_hydro_pump_cap_gw,gas_turbine_cap_gw,pumped_hydro_turb_cap_gw,commercial_demand_gwh,cogeneration_cap_gw
0.11412516352462983,0.11412516352462983,0.5094,-0.06394057588620326,0.0694413228903844,0.0,0.9386999999999999,0.010120606228142322,0.6436224029334499,217.68806547775466,0.18221964842013672,4.841230999865549,0.07439800632049164,0.9373758812140818,-1.0,0.011629896109531196,-0.06124763330063564,4.3390766963174885,-0.06385953488807017,-0.035972585667034596,2.540419700230294,0.5847665884310854,-0.004153721232248187,0.8353808406158364,0.11412516352462983,-0.25916711673889004
0.05468551955846719,0.05468551955846719,-0.0143,-0.017498245621027135,-0.0906020757501868,0.0,-0.0364274707964602,0.026510659155822444,0.5514765121180691,125.3978143973237,-0.1441,3.5367058127561513,-0.04646285045463715,0.7404036045555289,-1.0,-0.09778536164081594,-0.05746576017774352,1.4887444308751294,0.019647262494374873,-0.03256103751147224,-0.10870347964270828,0.6511755832593283,0.0040597192624603285,0.930250833227612,0.05468551955846719,-0.24643136628302456
0.15569743709393688,0.15569743709393688,-0.1101401420600854,-0.009870522013114533,-0.02753380890520688,0.0,0.20084766434505794,0.009144562102436391,0.4662,44.55,1.3775009742458455,0.24619435887317165,0.011074743291691745,0.8591826978787027,-1.0,-0.01706978950289633,-0.07610869314119297,0.8696906247568135,0.001983814260410358,0.09580419933038432,-0.372747191462826,0.42393230408143473,0.060282989150163696,0.6056175772591925,0.15569743709393688,-0.22192092974601701
0.11646691399101795,0.11646691399101795,0.47746368410789897,-0.05028418541470967,-0.029034258230781363,0.0,0.17459647088109215,-0.029854670386951318,0.4833,405.7294520541327,1.6277262504595347,2.9794846270411934,-0.09616235151133241,0.5908684563654187,-1.0,0.05706102796975082,-0.039069598125819935,1.3078655832793804,0.03214992592638362,0.011753821715017338,-0.3857329681210812,0.5287339990447555,0.05485719739443512,0.7553342843496508,0.11646691399101795,-0.2527193913113572
0.11790356896817863,0.11790356896817863,0.0414707789224541,-0.06189985319147252,0.025235666630673777,0.0,0.22360848314168494,0.07213989022184807,0.4833,112.05,2.060994807569487,4.075835401532312,0.020605302074542458,0.8193249327669759,-1.0,0.019545781485912645,-0.054228688914367176,1.2096,0.15023286384616985,0.05839238522788054,-0.0072,0.27866262789465346,0.05602289711844436,0.3980894684209335,0.11790356896817863,-0.23829053939889014
0.15597403087584147,0.15597403087584147,1.1127532782390819,-0.08368916008496519,-0.005228721234213762,0.0,1.6474739514705643,0.052163774232964005,0.631247370360782,171.54293993753916,0.082529537934661,3.47954086040445,0.03674338890116354,0.8268307711411415,-1.0,0.007174607743818347,-0.07143874024190844,4.826106732974395,0.046327170464354014,-0.037404608585513026,0.9799560621988282,0.5525997315611553,-0.04556215717135591,0.7894281879445076,0.15597403087584147,-0.258292971374213
0.17642419353211736,0.17642419353211736,0.9264478515216663,0.030654152631866636,0.06743437340728958,0.0,2.897627635176812,-0.02926383810669784,0.8564729631833362,112.05,0.7420179611462696,2.8059132295756375,-0.003729233490502817,0.675788937576134,-1.0,-0.030965637942095666,-0.07290286473953342,4.7596935461575445,0.012444551807038417,-0.001518408816465082,1.1933007002109428,0.25272161428987105,-0.08819831368799835,0.3610308775569587,0.17642419353211736,-0.2497773517955351
0.15789609903277638,0.15789609903277638,-0.17571471902636324,-0.0177833572917751,0.0902689334210609,0.0,-0.1463,0.054155076905757785,0.5069050378788692,206.25,2.163519153073635,0.5173121974841352,-0.005574141471658031,0.40303901782373097,-1.0,-0.04028607834719362,-0.06660606369483936,1.2177634121013232,-0.030081087804043317,0.02952601760319661,-0.10682749113174524,0.7846299999999998,-0.05965867390134039,1.1208999999999998,0.15789609903277638,-0.24247494678892997
0.08992229067686856,0.08992229067686856,0.23809503028059592,0.03328716168721912,0.04757810314365074,0.0,0.10380134206023586,-0.12734560850087032,0.8133457084163078,516.45,-0.1441,3.185728832143483,-0.028574062633391073,0.5659459316670671,-1.0,0.02449962937819698,-0.08608043046742249,1.4374139470979574,-0.024337072022561794,0.021707895202864858,-0.17944848028038346,0.17904913565228914,-0.0012660588367022782,0.2557844795032702,0.08992229067686856,-0.25772612261328715
0.13431147370699636,0.13431147370699636,-0.3285002983571257,-0.014655267412350681,0.030643508545230347,0.0,0.488585224520025,-0.07940611113609322,0.5607115925932343,187.83305112417378,-0.1452,0.2178,0.0645231594973673,0.21534242319752947,-1.0,0.010124767960790171,-0.061362537602238545,0.5912629113388921,-0.12070406545829881,-0.058171136979487136,-0.13115533990166328,0.7846299999999998,0.05171189756537388,1.1208999999999998,0.13431147370699636,-0.23793680025283517
0.0707583587341034,0.0707583587341034,0.4928,-0.06573678966563569,-0.0026403593117232268,0.0,-0.12760000000000002,0.04253136383421857,0.8700593761645139,222.87939210102888,0.7113440809968925,1.6768896474477861,0.07285788318154379,0.7092504486825892,-1.0,0.014509963719452394,-0.041536205471535824,1.3807059840679388,0.07466957130333325,0.08709322811359113,-0.02737978732089475,0.1863126194616282,-0.044575823913334194,0.26616088494518314,0.0707583587341034,-0.23997333041564872
0.09249075920234465,0.09249075920234465,0.5094,-0.03734179588348975,0.03590997065255218,0.0,1.2642610132490513,0.022296691371078536,0.5758072244352302,516.45,-0.1441,4.292705643333516,0.0012787078892676875,1.319358489287905,-1.0,0.03257715971915058,-0.04661978155450367,4.118753584496508,-0.0427322088811133,-0.046920485979106405,1.0256727703442814,0.47477669074680817,-0.009179219583917233,0.6782524153525832,0.09249075920234465,-0.2480307228144391
0.09956105766451206,0.09956105766451206,0.6969590477505452,-0.027904754486934455,0.0008722112718001324,0.0,3.2131,-0.018627781986755538,0.4869,516.45,-0.1441,3.1764084265314843,0.07841275269047648,0.9997627255126718,-1.0,0.004173460377859774,-0.06623007948940299,4.3074513692618455,0.06533270785556176,0.027465996940313944,1.1750140169527614,0.4218570229930521,0.021966042588629605,0.6026528899900745,0.09956105766451206,-0.24907413407452433
0.13932950373376676,0.13932950373376676,0.1331,0.0029585164232156964,0.03593809293361623,0.0,0.27416474601561075,0.09147888903883095,0.7860725526819203,148.60969441499063,1.4925280248060098,-0.0649,0.068253233657031,0.5776928097796061,-1.0,0.023945710002593948,-0.055386367769184194,1.2608696484969975,0.025589871453881072,0.01590115190591815,-0.4697,0.10710000000000001,0.014624266809970046,0.15300000000000002,0.13932950373376676,-0.2391768683682136
0.14236672101462852,0.14236672101462852,-0.30218824326381366,-0.040790116678520894,-0.020978404761609917,0.0,-0.6747816336251119,-0.025679788960430314,0.8458533960499675,151.11156336528737,1.1676180482188776,2.9887,-0.012427337688355482,0.5250358699451548,-1.0,0.013478305798789501,-0.0543228109554315,0.5382,0.004391388278803868,-0.021720693090229337,-0.6344919499397628,0.16555980857780228,0.09532467256846043,0.2365140122540033,0.14236672101462852,-0.2305045873909222
0.034869204189377084,0.034869204189377084,0.46969197456805145,0.005351410469250042,0.022765103810177077,0.0,0.09971700770518646,-0.05530810827658891,0.6372867572327462,285.75212564957246,0.3470917542230389,1.6949812443865835,-0.004263455987244014,0.6002144031273007,-1.0,-0.04696685925388687,-0.05043880835596201,1.4481689056036506,-0.019021640177482396,0.023188118662221226,-0.48028002504806766,0.10710000000000001,-0.02149552089012339,0.15300000000000002,0.034869204189377084,-0.23915005142207427
0.0947734202636486,0.0947734202636486,0.530394593400538,-0.09176796527807995,0.02697171397987588,0.0,1.4715729306475747,0.06060216644151676,0.4869,416.6889193699339,2.3880999999999997,3.936645324181144,0.04712691778929031,0.7130021429472229,-1.0,0.121016100416726,-0.04362164731965455,4.490878266184576,-0.028011790109566687,0.023579536206475613,1.9034335667369808,0.3658244336067222,-0.012448276223715124,0.5226063337238889,0.0947734202636486,-0.2655619646553617
0.117712658055639,0.117712658055639,-0.3154289894579486,0.019817835974436034,0.04904764666733723,0.0,-0.36821667077019193,-0.004201412537212264,0.5948337709731246,193.79580177230878,1.5395388450300753,0.6398999999999999,0.010138651441074781,0.4470263493383568,-1.0,0.10810408658752035,-0.059056885661679916,0.7593170194323866,-0.0077324667007347735,0.017774400343626026,-0.4754138805428588,0.33158229564840946,-0.02643535514008731,0.47368899378344215,0.117712658055639,-0.23621216272519108
0.12696624595949896,0.12696624595949896,-0.0261,-0.03433665166725616,0.028524225652349623,0.0,0.5071,0.08418903170883302,0.7686821516113743,194.7548199552061,0.1160376531027103,0.8174167043814612,0.042120805544881255,0.6631426455038282,-1.0,0.08121738759393426,-0.059800181269686996,0.5327380255064778,-0.0020542232035054547,-0.020100018861554995,-0.19254747783200107,0.6075946804032939,0.032573554453391,0.8679924005761342,0.12696624595949896,-0.2462990795385822
0.08960568914282192,0.08960568914282192,0.7870272341768455,-0.06219684913555971,0.02300083429021938,0.0,0.9386999999999999,0.03701911706090672,0.521357081115492,409.19033646964886,2.3677336090632584,2.223706491502164,-0.11980181053327624,1.1584661013599622,-1.0,0.06104498981967874,-0.0483588037985019,4.644788191188707,0.03409314096002793,-0.009198053834002691,1.610846634606081,0.7846299999999998,0.013963918844558464,1.1208999999999998,0.08960568914282192,-0.2526259665824395
0.2250718669256036,0.2250718669256036,-0.3687932089676441,-0.10652018775353818,-0.061126570558584586,0.0,-0.5562565174805507,0.0606792506094653,0.6298482962785389,74.55015,2.168353388092307,1.4984524354333137,0.025390534511309543,0.8301617163692132,-1.0,-0.010379745162129821,-0.04716954177755373,0.7213268856642588,-0.048130338551468664,0.08066428362966989,-0.6215767007412023,0.11886598408919401,0.04747685439582509,0.1698085486988486,0.2250718669256036,-0.2273309051339401
0.18193255974467826,0.18193255974467826,-0.40249692655271496,-0.03070227590418814,-0.05318436891098183,0.0,-0.652276864736904,0.04473680736953917,0.7773038324238748,138.80619733803795,1.3785009742458454,0.850470936984394,-0.025417783297021407,0.8518858866647772,-1.0,-0.08878190631948965,-0.08397290174596793,0.6296840191183366,-0.005670206987797126,-0.01839506620468006,-0.7289937733438642,0.39280308775569595,0.05140125430222098,0.5611472682224228,0.18193255974467826,-0.24195645304375818
