industrial_demand_gwh,residential_demand_gwh,cost_diesel_eur_gwh,conventional_hydro_cap_gw,vapor_turbine_cap_gw,nuclear_cap_gw,cost_coal_eur_gwh,nonrenewable_waste_cap_gw,other_renewable_cap_gw,batteries_cap_gw,solar_thermal_cap_gw,solar_pv_cap_gw,run_of_river_hydro_cap_gw,wind_cap_gw,coal_cap_gw,diesel_cap_gw,combined_cycle_cap_gw,eu_ets_price_eur_tco2,cost_uranium_eur_gwh,renewable_waste_cap_gw,cost_gas_eur_gwh,pumped_hydro_pump_cap_gw,gas_turbine_cap_gw,pumped_hydro_turb_cap_gw,commercial_demand_gwh,cogeneration_cap_gw
0.1726888494344076,0.1726888494344076,-0.28112138578801105,-0.039903193667653485,-0.028019922098567136,-0.3837084425644458,-0.26289999999999997,0.07418546982032664,0.7559891127980606,234.71513389848602,2.387,0.7765982431331897,-0.0771724383726938,0.5087618408115068,-1.0,0.061646923391280334,-0.08036123485132592,0.6001688722264334,0.0083644052415131,0.03875187504002072,-0.10324982266060066,0.13235531116368085,0.03701103701493235,0.18907901594811552,0.1726888494344076,-0.2310889531519859
0.12202086212134128,0.12202086212134128,-0.0143,-0.03287290666745756,0.06166778399649841,-0.5558777752189196,0.1106085659853182,0.007072154074128177,0.8577303179583822,336.15,-0.12068491805496258,1.1799,0.03368717819304389,0.9854750974226538,-1.0,0.0502865295265249,-0.07385934740991146,1.3151985095332621,0.0763496102667858,-0.005824268550455174,-0.2039117047999534,0.23819464667119294,0.024139511153313132,0.3402780666731328,0.12202086212134128,-0.25215102078959717
0.17246819942623481,0.17246819942623481,-0.2196849936654228,-0.00010544439258338445,-0.037928258162792224,-0.5285574918935091,0.11626863103981429,-0.030795694374213124,0.4967582047261538,133.64999999999998,1.1359441680695006,1.5638114243498547,0.05372698739549772,0.6410882448334966,-1.0,0.06832943909196143,-0.06520075024192926,0.7684279189946247,0.059062751737571965,0.04485781907919596,0.034683162559508894,0.10710000000000001,-0.010400693186951478,0.15300000000000002,0.17246819942623481,-0.25048635226558547
0.12134200889779141,0.12134200889779141,-0.5341019190277535,-0.0632926527603578,-0.05137082696911113,-0.5226295058889389,-0.610768068787543,0.045860175831104494,0.5287500189882584,1003.6152771269219,2.3677336090632584,2.4570366356180795,0.05381132386318245,0.730428025466851,-1.0,0.049033039823856074,-0.06637371869140747,0.7649822148188619,-0.03349377664292723,-0.029586702443188916,-0.8342058034004303,0.7846299999999998,0.010970026201652577,1.1208999999999998,0.12134200889779141,-0.2734280025308176
0.1982144143602839,0.1982144143602839,-0.4466327471998316,0.013863022793693466,-0.14892749385295262,-0.4548442746192883,-0.5517555637029091,0.0006481967917120521,0.5381201032249184,815.5739025230167,0.22056199860685816,1.0861005727840012,-0.05480368633379112,1.0938141467744675,-1.0,-0.01182204712545985,-0.06002357898084103,0.8246333897705712,0.07633378560587328,0.03662146037293083,-0.7211186213935223,0.10710000000000001,0.0416212538224331,0.15300000000000002,0.1982144143602839,-0.25551228549154625
0.14586562977085035,0.14586562977085035,-0.41533643801369435,-0.0899015690112216,0.003875734845072538,-0.6303,-0.5647583190605403,-0.014723279304330095,0.5450243758203522,1032.35055,-0.07083986281222472,0.9950618498614257,-0.004822645833159639,0.46282574591694875,-1.0,-0.0656456899721533,-0.061088163303626944,0.6560105153260744,-0.04990935927203096,-0.09994817752077596,-0.720488609237495,0.7846299999999998,-0.03757199990785393,1.1208999999999998,0.14586562977085035,-0.2347166044669798
0.18957527835765742,0.18957527835765742,0.1331,-0.05929683014701256,0.026330919146075035,-0.5834557970662679,0.25816829183294465,0.0363454835231267,0.5696447755262448,443.0603757125589,1.8337749414678306,1.0241846783655018,0.006948430344891789,0.9808829465288071,-1.0,0.05417056875988905,-0.06734114333010549,1.1138250103248377,0.07691301061541225,0.04549984735203469,-0.05561998127069252,0.7777677296506663,-0.037929543464347,1.111096756643809,0.18957527835765742,-0.2512774255307149
0.1555226062104322,0.1555226062104322,-0.31288087663104397,0.04407651937493805,0.04767897347202877,-0.4486585500927802,0.22515367252930987,-0.011721097529768184,0.8575334233045702,618.75,0.7448521961649418,1.2528136243630241,-0.06861612844783879,1.0802,-1.0,-0.024867671845934552,-0.04276702818662499,0.7006790022429711,0.05685632682387953,-0.13362605919303472,-0.540967793098983,0.586841869519468,0.013073484338965888,0.8383455278849544,0.1555226062104322,-0.21574085240065025
0.14228093453508314,0.14228093453508314,0.08959159695646723,0.026290095043462233,0.02092722828958788,-0.42675077572806425,0.2874951245011658,0.022832553714860086,0.6489205680574248,139.88690091334323,-0.1452,0.506997931884805,0.0281158754578804,0.6148531910468136,-1.0,0.08123805471119158,-0.060925715510904824,0.9949807137199415,-0.05980596890668458,-0.03707707450412462,-0.10682749113174524,0.5370351233982859,0.006100200242258295,0.7671930334261228,0.14228093453508314,-0.24056609968464884
0.08511205710966993,0.08511205710966993,0.5908513212757258,-0.03921318358588559,0.026526711805245476,-0.37979999999999997,2.175177013939533,-0.0017931756978395155,0.4869,831.2997438323463,0.5848143253807118,5.004826281638261,0.045276133083184185,0.9505099536979954,-1.0,0.0271329700254492,-0.06905261384077598,4.110320163948336,-0.03346001571483028,0.0421798183924241,1.6077988540630508,0.600331196593955,0.05285593840640416,0.8576159951342214,0.08511205710966993,-0.2522657556752433
0.14003189652772186,0.14003189652772186,0.5094,-0.02952436877589568,0.00010145510561835289,-0.43551388547395065,1.556382351401516,0.026981271595928752,0.7728177429921018,1322.7453308356412,2.3880999999999997,6.2469,0.05313503934522579,1.0183693281982162,-1.0,-0.007039345757275799,-0.07662613735383574,4.010173294938799,-0.001977357524925619,0.06289669059924204,1.6718022454666852,0.5328845612215207,0.020601865993469484,0.7612636588878868,0.14003189652772186,-0.26162710765733566
0.18921379773451547,0.18921379773451547,-0.012079077422440583,-0.05535029608363704,-0.0010186742268920874,-0.6148998967426839,0.7304,0.09166968424121308,0.6717792321615075,562.806976489418,2.198027268241684,-0.054392810021592304,0.003156105605420789,0.9511546415150411,-1.0,-0.04622629158960031,-0.07382565289774239,0.9567088215929409,0.025201994182983252,-0.036990979364234615,-0.027770282925207716,0.7310739051620582,-0.06459000610776576,1.0443912930886545,0.18921379773451547,-0.24726799626012086
0.09279924513456912,0.09279924513456912,0.603189429005356,0.001593892413913739,0.01831788361306606,-0.6303,1.8861967654446217,-0.004315185219903577,0.5421471358375739,923.0131808435245,1.9382992869719784,1.8665999999999998,0.023046281914949198,1.186923258408442,-1.0,-0.008878910388824412,-0.04909424307631799,4.041798621994443,-0.0251923651096498,0.08453183503390871,1.8363823947903164,0.7846299999999998,0.0597986483016706,1.1208999999999998,0.09279924513456912,-0.25604067263692265
0.1615836597567349,0.1615836597567349,0.5883836997297998,-0.027374387004911373,-0.001381553508491602,-0.6066522640406731,2.288256241611455,0.058772791263825154,0.8040028250752247,601.1509302005215,0.028850247673251,3.3303804564352126,0.03132633718923797,0.7972791080523357,-1.0,0.014969421347645593,-0.0727339989651571,4.505636752143877,0.034428733195891154,0.02087826909580884,1.88819466402183,0.5889171506078507,0.14298847234833695,0.8413102151540724,0.1615836597567349,-0.24353054423469178
0.0732668116533542,0.0732668116533542,0.2847252875196809,-0.0329651034030277,-0.05078826500060746,-0.38035784177925397,0.3352469555130352,0.01512206871223869,0.5781072778433137,355.42813669887414,2.3880999999999997,4.4242,0.033517314603395666,0.2808,-1.0,-0.010480708022906456,-0.06425689851160411,1.4061267950813954,-0.07465875687297244,0.008576951709759487,-0.2521769856088346,0.10710000000000001,0.020727403567029908,0.15300000000000002,0.0732668116533542,-0.2427460206131521
0.1509332200715518,0.1509332200715518,-0.4927747415127262,-0.024402596851104665,0.013204985158486365,-0.6259826531860108,-0.540753232246452,-0.005248844267477157,0.5686961675761253,787.8868289617055,2.3880999999999997,2.8640332792719465,0.1612279641756654,0.3937033858856087,-1.0,0.011908262036471209,-0.05670771531891567,0.8259663769203301,0.1402822833671143,-0.007962170131663294,-0.6407920715000363,0.5588255748263031,-0.042062338596766974,0.7983222497518616,0.1509332200715518,-0.233950972432513
0.11990766327090262,0.11990766327090262,0.14017149007851737,-0.0004030606541432879,0.058574195432045575,-0.3945334604858349,-0.08407803827203654,0.08418437729794626,0.6017790695990868,336.15,0.12854035815872672,1.1992714882635367,-0.14201322920344095,0.8234786868833678,-1.0,0.03134221185641006,-0.04581208782266515,1.6852668544791596,0.04350749258142114,-0.15270015265086315,-0.39498932334470227,0.10710000000000001,-0.030570801384590524,0.15300000000000002,0.11990766327090262,-0.2679066310589045
0.1253751735995983,0.1253751735995983,-0.3718,-0.025984840228323987,0.021769350603849536,-0.3955644145735862,-0.26289999999999997,0.02839484971718749,0.47250000000000003,133.64999999999998,1.8529461165611913,0.9670843956251234,-0.10926668461120509,0.8760155563218117,-1.0,-0.0003468251925953108,-0.07828060631142085,0.4806,-0.040734763308709565,0.02212957437823075,-0.39027799999724483,0.5411856855750511,0.023026083657208235,0.7731224079643587,0.1253751735995983,-0.2425501292569265
0.09908241420850204,0.09908241420850204,-0.34752776811039704,-0.03226691136177819,0.04054419459830659,-0.39788406127102677,-0.5422535501723325,0.047550660426882996,0.8932000000000001,223.65045,0.9529008871732375,1.1128766677612294,-0.07410627896661863,0.36506697958691064,-1.0,0.04813294338244929,-0.05651328656646328,0.6680073996739041,-0.03592283144716523,-0.16027981844709635,-0.6571723875567471,0.7673913242087533,0.00792329516637334,1.0962733202982191,0.09908241420850204,-0.24959867223165444
0.15505181644160593,0.15505181644160593,0.1016236294273439,-0.0606292850007133,0.001650045243621541,-0.5726307791448789,-0.13774394918804056,0.0008890871969451132,0.4662,485.9753424649593,2.387,0.9092542902586803,0.028238962188304958,0.4364833609642177,-1.0,-0.01863662971787673,-0.0793455715505711,1.1734485896384805,0.01700228352634142,-0.05074846429764319,0.06566096313706389,0.7310739051620582,-0.054195089317560154,1.0443912930886545,0.15505181644160593,-0.2182286146782775
0.16654989678123047,0.16654989678123047,0.8191063142738839,0.015838361695356767,0.03626831747933966,-0.4589680909702936,1.8202338826360005,0.04954190774033501,0.8965680687187799,905.7087587659437,0.9529008871732375,5.991209598209022,-0.06226574273385688,0.993195689270715,-1.0,0.012419166740801468,-0.07165054315764965,4.165137397511451,0.05311270694118683,-0.10242334993501605,1.6961844898109268,0.4560991609513649,-0.07731094491164961,0.6515702299305213,0.16654989678123047,-0.23798100239851266
0.12132718147699798,0.12132718147699798,-0.539,-0.0017689274474046981,-0.005704493766357039,-0.42675077572806425,-0.7017873562909613,-0.07299021778113977,0.7620158002482714,559.4684720808882,2.3880999999999997,1.3083421610949943,0.01669860932487467,0.9693938987180553,-1.0,-0.013089891991826329,-0.07700779208420494,0.8512931327657486,0.021168793510589624,0.12220113077578282,-0.601731317826341,0.5110941097935036,-0.03575011889115151,0.730134442562148,0.12132718147699798,-0.23265942964803887
0.20804244883557696,0.20804244883557696,-0.0143,-0.02313075854079805,0.03473086526588627,-0.5713420865351897,-0.12760000000000002,-0.005619038444405611,0.5554218107440313,999.1526379848799,1.424511794469911,1.6551797311212293,-0.00392093935900565,0.7113273257407853,-1.0,0.06436013244053622,-0.046371803341795144,1.4745674401176248,-0.003601762065524719,0.059348011957505935,-0.3473852107660797,0.43119578789077384,0.1307527305358949,0.6159939827011055,0.20804244883557696,-0.2769272977907323
0.1370092815614968,0.1370092815614968,0.4928,-0.049210585077400136,0.018909715751662594,-0.4154102807627995,0.32163250766287055,-0.012273932213881596,0.662438035973255,1549.3500000000001,0.6845044358661875,1.846950658672481,-0.018670192820587735,0.8068636704178,-1.0,0.017355560693393283,-0.06141060556118483,1.744419126260472,0.01766858775966386,0.02585720043448309,-0.6197865216326421,0.10710000000000001,-0.016749788844737542,0.15300000000000002,0.1370092815614968,-0.25129936431871963
0.1307947556009015,0.1307947556009015,-0.346202309646685,-0.09132286808692454,-0.03058465007807384,-0.514639611708866,0.5071,0.014569382467056559,0.7833279656267362,384.9175175318874,1.3775009742458455,0.2178,0.09569422783298963,0.7168403167011573,-1.0,0.04700562354086938,-0.06163677386807431,0.5454608267743939,0.016447073810339986,0.022124446239543575,-0.378318492608218,0.10710000000000001,-0.053729131365796656,0.15300000000000002,0.1307947556009015,-0.25307784446178727
