industrial_demand_gwh,residential_demand_gwh,cost_diesel_eur_gwh,conventional_hydro_cap_gw,vapor_turbine_cap_gw,nuclear_cap_gw,cost_coal_eur_gwh,nonrenewable_waste_cap_gw,other_renewable_cap_gw,batteries_cap_gw,solar_thermal_cap_gw,solar_pv_cap_gw,run_of_river_hydro_cap_gw,wind_cap_gw,coal_cap_gw,diesel_cap_gw,combined_cycle_cap_gw,eu_ets_price_eur_tco2,cost_uranium_eur_gwh,renewable_waste_cap_gw,cost_gas_eur_gwh,pumped_hydro_pump_cap_gw,gas_turbine_cap_gw,pumped_hydro_turb_cap_gw,commercial_demand_gwh,cogeneration_cap_gw
0.21481337125527578,0.21481337125527578,-0.29205498099626825,0.014561567964134395,0.0026313118134143844,-0.4463389033953397,0.029628920607312426,-0.0447707432582735,0.8736438187214683,339.2114530715773,1.2471369836109927,0.3820197843998983,0.01971255278167615,0.3189022176495215,-1.0,0.005537185449008714,-0.06392623482283398,0.5085647030974371,-0.016570380549365712,0.0767828020938354,0.07056168472658941,0.10710000000000001,0.015890041895443553,0.15300000000000002,0.21481337125527578,-0.2515146460503845
0.14985877513188012,0.14985877513188012,0.1790300377777549,-0.059850515412792814,-0.0032839217562771967,-0.4210805282454319,0.139198906470664,-0.07122089341286746,0.7413440084924983,654.5654772715328,1.5318703749927312,2.367988650509844,-0.05048870339720386,1.0218204459410833,-1.0,0.01849219095953749,-0.07970495329489084,1.563540278664723,0.004800658136361657,-0.0003084929570512796,-0.414163202022203,0.7846299999999998,-0.031043680820188657,1.1208999999999998,0.14985877513188012,-0.26303437307371075
0.07866764708407069,0.07866764708407069,-0.5168488255020625,-0.091569429118887,-0.04172513645992162,-0.5447950187755927,-0.5947646775781508,0.06556945905857939,0.5504491614310503,640.6206924799336,1.3861694442831898,2.9443615642036307,0.05136212134875227,0.9496446529948153,-1.0,0.06013379040614095,-0.05392029146171334,0.7133289627657057,0.006753452311520598,0.05492843803702463,-0.8017601773650221,0.36374915251833967,0.08541648209164972,0.519641646454771,0.07866764708407069,-0.2500145976444469
0.19396153528228507,0.19396153528228507,0.5094,-0.019402543827389165,0.03790394779821407,-0.3971108457052132,1.5846521583194966,-0.06551727314470941,0.4869,970.6595872220088,0.15538000328943172,2.440229658554282,-0.026522621271565013,0.7272307214714626,-1.0,-0.020173211739606147,-0.08111225299228633,4.258959201109859,-0.03379532854841086,-0.02174379919251647,2.8086243880169524,0.19253846272677597,-0.06673541679646337,0.2750549467525371,0.19396153528228507,-0.23906621871373077
0.17987336583683647,0.17987336583683647,0.018602605378294914,-0.07980974925437496,-0.02965174282709404,-0.5764968569739464,0.12353146912883858,0.019764988821823384,0.8595120905482282,125.09807056497749,0.7640233712583026,-0.0649,0.002302613109578897,0.7551336303305217,-1.0,0.04483167298230049,-0.055876713424052135,1.1408167658249326,0.021710419869420478,-0.07271561091533914,-0.03675405658504153,0.7072081726456583,0.04423893048106052,1.0102973894937977,0.17987336583683647,-0.2397787738121474
0.1411423735306131,0.1411423735306131,1.0029441194453734,-0.08890985885785663,0.014142655427416304,-0.3945334604858349,3.2131,-0.051909973897022135,0.5406621319288537,689.1743214266944,1.2788108637603697,6.2469,-0.024661208718374364,1.0227473523595207,-1.0,0.017984182566578206,-0.057541789335152464,4.1883293040189224,-0.10955088026949365,-0.04872687010789265,2.1045870825769746,0.2464957710247233,0.054134557403621934,0.35213681574960476,0.1411423735306131,-0.25052489574215486
0.10475964925701331,0.10475964925701331,-0.26366970888087554,0.005481435434791955,-0.13538807311031345,-0.54273311060009,-0.7382950924873873,0.011315804003264512,0.591874797003653,188.39849097851763,-0.1441,0.7701426520527097,-0.023640970341749307,0.653405967146215,-1.0,0.03177009825980116,-0.0641321780316294,0.5517042708574428,-0.036767873299335924,-0.04573017193484923,-0.7819147944501609,0.7632407620319882,-0.018515315297547873,1.0903439457599833,0.10475964925701331,-0.2542164474418926
0.21535232219597947,0.21535232219597947,-0.16729229629674958,-0.04830994123190292,0.04402822555779008,-0.545825972863344,0.18751728585950286,0.010545896536733525,0.5180911926532076,89.1,0.5378035051566461,0.038435580372378916,-0.005640037116678175,0.9390775176031987,-1.0,0.09472400462571803,-0.06145914230547333,1.005455126302068,0.11977097878642806,-0.08918095950359832,-0.4697,0.7846299999999998,-0.13610355748143743,1.1208999999999998,0.21535232219597947,-0.24158360461554884
0.12201556436637054,0.12201556436637054,0.27773074893381816,-0.01556488810560311,-0.08930901396511853,-0.37979999999999997,0.5789455720309827,0.01867924984083649,0.6688491462404436,889.9056175266318,2.2910489086898154,2.111087973978922,-0.001424815910821289,0.6147525425346725,-1.0,0.06926659174952547,-0.05720864398912837,1.4012381775788076,0.044699327230930425,-0.02960587612605426,-0.1827543214316767,0.6968317672037453,-0.050100139558833405,0.9954739531482076,0.12201556436637054,-0.2440755718387688
0.0653305391205997,0.0653305391205997,-0.0143,-0.1181331467029405,0.05926764513552046,-0.5715998250571276,-0.04595758429157547,0.009073234409595668,0.5401337785684279,954.5087932829334,0.4199422195778096,3.645255394388935,-0.008662830614326524,1.2617,-1.0,-0.07743503192234524,-0.05824357972825083,1.281955910515665,0.010307601345648218,0.022546054242440553,-0.0072,0.34403398217870507,0.026223119100746924,0.4914771173981501,0.0653305391205997,-0.22936778689406767
0.19535116005931102,0.19535116005931102,0.040861865449416744,0.012793576384530636,-0.07697186666653835,-0.4298436379913183,0.13686184761439363,-0.0006381339501662363,0.5745083210803049,234.00056683988603,2.387,0.014860116145338607,0.04122679913349373,0.7309793825068369,-1.0,-0.0188806046357196,-0.08348102096344855,1.2528124080492078,-0.0760869878600995,-0.07178630578270444,-0.1831895672403326,0.6127828831242504,-0.0564237006680228,0.8754041187489292,0.19535116005931102,-0.24418951175398484
